,Price,company,name,year,kms_driven,transmission,fuel_type
351,263.000.000 đ,Nissan,Sunny,2014.0,29000.0,Tự động,Xăng
352,490.000.000 đ,Kia,Cerato,2019.0,70000.0,Tự động,Xăng
353,576.000.000 đ,Nissan,X trail,2017.0,49000.0,Tự động,Xăng
354,388.000.000 đ,Ford,EcoSport,2016.0,75000.0,Tự động,Xăng
355,356.000.000 đ,Kia,K3,2014.0,59000.0,Tự động,Xăng
356,635.000.000 đ,Mitsubishi,Outlander,2018.0,42000.0,Tự động,Xăng
357,499.000.000 đ,Hyundai,Kona,2019.0,69000.0,Tự động,Xăng
358,535.000.000 đ,Mitsubishi,Xpander,2021.0,22000.0,Tự động,Xăng
359,300.000.000 đ,Vinfast,Fadil,2019.0,305000.0,Tự động,Xăng
360,959.000.000 đ,Kia,Sedona,2019.0,52000.0,Tự động,Dầu
361,320.000.000 đ,Toyota,Camry,2008.0,150000.0,Tự động,Xăng
362,62.000.000 đ,Chevrolet,Matiz,2008.0,20000.0,Số sàn,Xăng
363,536.000.000 đ,Ford,EcoSport,2021.0,49000.0,Tự động,Xăng
364,528.000.000 đ,Kia,Sorento,2017.0,69000.0,Tự động,Dầu
365,165.000.000 đ,Chevrolet,Vivant,2008.0,126000.0,Bán tự động,Xăng
367,365.000.000 đ,Kia,Rio,2015.0,63000.0,Tự động,Xăng
368,118.000.000 đ,Kia,Morning,2011.0,110000.0,Số sàn,Xăng
369,439.000.000 đ,Mitsubishi,Triton,2016.0,10.0,Tự động,Dầu
370,215.000.000 đ,Toyota,Corolla Altis,2004.0,120000.0,Số sàn,Xăng
371,265.000.000 đ,Hyundai,i30,2010.0,120.0,Tự động,Xăng
372,615.000.000 đ,Toyota,Fortuner,2016.0,98600.0,Số sàn,Dầu
373,218.000.000 đ,Ford,Everest,2008.0,100000.0,Số sàn,Dầu
374,2.390.000.000 đ,Mercedes Benz,E Class,2021.0,9700.0,Tự động,Xăng
375,450.000.000 đ,Mazda,6,2015.0,68000.0,Tự động,Xăng
376,509.000.000 đ,Mazda,6,2017.0,67000.0,Tự động,Xăng
377,370.000.000 đ,Toyota,Vios,2015.0,60000.0,Tự động,Xăng
378,285.000.000 đ,Hyundai,Accent,2013.0,169000.0,Số sàn,Xăng
379,410.000.000 đ,Toyota,Sienna,2008.0,78000.0,Tự động,Xăng
380,347.000.000 đ,Toyota,Innova,2015.0,85000.0,Số sàn,Xăng
381,360.000.000 đ,Ford,EcoSport,2016.0,80000.0,Tự động,Xăng
382,478.000.000 đ,Toyota,Fortuner,2013.0,86000.0,Tự động,Xăng
383,350.000.000 đ,Ford,Escape,2012.0,90000.0,Tự động,Xăng
385,115.000.000 đ,Suzuki,APV,2007.0,2019.0,Số sàn,Xăng
386,305.000.000 đ,Toyota,Wigo,2018.0,62000.0,Tự động,Xăng
387,499.000.000 đ,Hyundai,Kona,2019.0,68000.0,Tự động,Xăng
388,368.000.000 đ,Toyota,Avanza,2018.0,50000.0,Số sàn,Xăng
389,535.000.000 đ,Ford,Everest,2015.0,85000.0,Tự động,Dầu
390,465.000.000 đ,Mazda,6,2016.0,70000.0,Tự động,Xăng
391,643.000.000 đ,Hyundai,Tucson,2016.0,46000.0,Tự động,Xăng
392,760.000.000 đ,Mitsubishi,Outlander,2022.0,18000.0,Tự động,Xăng
393,3.320.000.000 đ,Porsche,Macan,2022.0,2600.0,Tự động,Xăng
394,333.000.000 đ,Mazda,3,2012.0,68.0,Tự động,Xăng
395,399.000.000 đ,Mitsubishi,Grunder,2010.0,91000.0,Tự động,Xăng
396,225.000.000 đ,Ford,Focus,2010.0,10000.0,Tự động,Xăng
397,400.000.000 đ,Hyundai,Accent,2021.0,50000.0,Số sàn,Xăng
398,285.000.000 đ,Toyota,Vios,2016.0,69000.0,Tự động,Xăng
399,499.000.000 đ,Ford,Ranger,2020.0,44000.0,Số sàn,Dầu
400,420.000.000 đ,Toyota,Fortuner,2011.0,52000.0,Tự động,Xăng
401,430.000.000 đ,Toyota,Fortuner,2013.0,120.0,Tự động,Xăng
402,450.000.000 đ,Toyota,Vios,2019.0,36000.0,Tự động,Xăng
403,380.000.000 đ,Ford,Escape,2013.0,91000.0,Tự động,Xăng
404,346.000.000 đ,Toyota,Innova,2016.0,62000.0,Số sàn,Xăng
405,190.000.000 đ,Kia,Morning,2015.0,66000.0,Số sàn,Xăng
406,500.000.000 đ,Toyota,Fortuner,2012.0,65000.0,Tự động,Xăng
407,859.000.000 đ,Toyota,Fortuner,2018.0,60000.0,Số sàn,Dầu
408,1.190.000.000 đ,Mercedes Benz,GLC,2017.0,78000.0,Tự động,Xăng
409,619.000.000 đ,Hyundai,Kona,2021.0,18000.0,Tự động,Xăng
411,480.000.000 đ,Mercedes Benz,C Class,2011.0,60997.0,Tự động,Xăng
412,285.000.000 đ,Toyota,Vios,2016.0,62000.0,Số sàn,Xăng
413,740.000.000 đ,Toyota,Camry,2019.0,46000.0,Tự động,Xăng
414,319.000.000 đ,Kia,Morning,2018.0,62000.0,Tự động,Xăng
415,560.000.000 đ,Mazda,3,2022.0,12000.0,Tự động,Xăng
416,550.000.000 đ,Toyota,Crown,2016.0,100000.0,Số sàn,Xăng
417,400.000.000 đ,Mazda,BT 50,2016.0,68500.0,Tự động,Dầu
418,445.000.000 đ,Hyundai,Accent,2019.0,39000.0,Tự động,Xăng
419,475.000.000 đ,Hyundai,Accent,2022.0,8500.0,Tự động,Xăng
420,368.000.000 đ,Ford,Everest,2011.0,80000.0,Tự động,Dầu
421,845.000.000 đ,Hyundai,Santa Fe,2019.0,74000.0,Tự động,Dầu
422,425.000.000 đ,Mazda,Pickup,2017.0,800000.0,Tự động,Dầu
423,290.000.000 đ,Toyota,Vios,2014.0,90000.0,Số sàn,Xăng
424,458.000.000 đ,Mazda,3,2016.0,68000.0,Tự động,Xăng
425,205.000.000 đ,Hyundai,Grand i10,2014.0,85000.0,Số sàn,Xăng
426,385.000.000 đ,Ford,EcoSport,2016.0,72000.0,Tự động,Xăng
427,189.000.000 đ,Hyundai,Verna,2008.0,200000.0,Số sàn,Dầu
428,285.000.000 đ,Honda,CR V,2007.0,150000.0,Tự động,Xăng
429,1.182.000.000 đ,Mercedes Benz,GLC Class,2018.0,75000.0,Tự động,Xăng
430,432.000.000 đ,Honda,City,2017.0,60000.0,Tự động,Xăng
431,525.000.000 đ,Ford,EcoSport,2020.0,16000.0,Tự động,Xăng
432,360.000.000 đ,Toyota,Camry,2008.0,91000.0,Tự động,Xăng
433,455.000.000 đ,Ford,Focus,2018.0,17000.0,Tự động,Xăng
435,545.000.000 đ,Toyota,Venza,2009.0,100.0,Tự động,Xăng
436,539.000.000 đ,Toyota,Rush,2020.0,34000.0,Tự động,Xăng
437,795.000.000 đ,Ford,Transit,2022.0,28000.0,Số sàn,Dầu
438,380.000.000 đ,Mazda,BT 50,2014.0,101000.0,Tự động,Dầu
439,509.000.000 đ,Toyota,Innova,2018.0,63000.0,Số sàn,Xăng
440,399.000.000 đ,Mitsubishi,Grunder,2011.0,90050.0,Tự động,Xăng
441,475.000.000 đ,Toyota,Venza,2009.0,84000.0,Tự động,Xăng
442,175.000.000 đ,Kia,Morning,2015.0,96000.0,Số sàn,Xăng
443,448.000.000 đ,Mazda,3,2017.0,86000.0,Tự động,Xăng
444,370.000.000 đ,Ford,EcoSport,2016.0,38000.0,Tự động,Xăng
445,895.000.000 đ,Ford,Everest,2018.0,46000.0,Tự động,Dầu
446,255.000.000 đ,Kia,Forte,2011.0,100000.0,Số sàn,Xăng
447,515.000.000 đ,Mazda,6,2018.0,68000.0,Tự động,Xăng
448,375.000.000 đ,Lexus,LS,2005.0,110000.0,Tự động,Xăng
449,1.899.000.000 đ,Mercedes Benz,GLC Class,2022.0,5000.0,Tự động,Xăng
450,75.000.000 đ,Daewoo,Lacetti,2004.0,124848.0,Số sàn,Xăng
451,556.000.000 đ,Honda,Civic,2018.0,55500.0,Tự động,Xăng
452,950.000.000 đ,Honda,Accord,2020.0,22000.0,Tự động,Xăng
453,595.000.000 đ,Toyota,Fortuner,2016.0,43000.0,Số sàn,Dầu
454,795.000.000 đ,Ford,Transit,2022.0,28000.0,Số sàn,Dầu
455,112.000.000 đ,Mercedes Benz,C Class,2002.0,1.0,Số sàn,Xăng
456,775.000.000 đ,Mazda,CX 5,2022.0,15000.0,Tự động,Xăng
458,650.000.000 đ,Vinfast,Lux A2.0,2020.0,30000.0,Tự động,Xăng
459,649.000.000 đ,Kia,Seltos,2020.0,25000.0,Tự động,Xăng
460,420.000.000 đ,Ford,Everest,2013.0,82000.0,Tự động,Dầu
461,209.000.000 đ,Honda,Civic,2009.0,150000.0,Số sàn,Xăng
462,1.388.000.000 đ,Mercedes Benz,E Class,2019.0,12000.0,Tự động,Xăng
463,285.000.000 đ,Toyota,Vios,2016.0,65232.0,Số sàn,Xăng
465,348.000.000 đ,Toyota,Innova,2016.0,66523.0,Số sàn,Xăng
466,790.000.000 đ,Mazda,6,2020.0,11200.0,Tự động,Xăng
467,496.000.000 đ,Toyota,Innova,2017.0,90000.0,Số sàn,Xăng
468,525.000.000 đ,Toyota,Venza,2009.0,90.0,Tự động,Xăng
469,869.000.000 đ,Ford,Everest,2019.0,77000.0,Tự động,Dầu
470,272.000.000 đ,Mitsubishi,Triton,2013.0,140000.0,Tự động,Xăng
471,225.000.000 đ,Chevrolet,Cruze,2014.0,90.0,Số sàn,Xăng
472,258.000.000 đ,Hyundai,Sonata,2009.0,120000.0,Tự động,Xăng
473,127.000.000 đ,Honda,Legend,2018.0,93000.0,Tự động,Xăng
475,100.000.000 đ,Hyundai,Galloper,2003.0,50000.0,Số sàn,Dầu
476,555.000.000 đ,Toyota,Fortuner,2014.0,91000.0,Tự động,Xăng
477,470.000.000 đ,Ford,EcoSport,2019.0,40000.0,Tự động,Xăng
478,339.000.000 đ,Vinfast,Fadil,2022.0,22888.0,Tự động,Xăng
479,415.000.000 đ,Mazda,2,2021.0,40000.0,Tự động,Xăng
480,370.000.000 đ,Honda,City,2017.0,59000.0,Tự động,Xăng
481,310.000.000 đ,Toyota,Innova,2012.0,100000.0,Số sàn,Xăng
482,550.000.000 đ,Toyota,Innova,2019.0,49000.0,Số sàn,Xăng
483,475.000.000 đ,Toyota,Innova,2016.0,750000.0,Số sàn,Xăng
484,545.000.000 đ,Mitsubishi,Triton,2021.0,40000.0,Tự động,Dầu
485,450.000.000 đ,Honda,City,2020.0,40000.0,Tự động,Xăng
486,918.000.000 đ,Toyota,Camry,2019.0,20000.0,Tự động,Xăng
487,225.000.000 đ,Toyota,Innova,2009.0,234518.0,Số sàn,Xăng
488,1.296.000.000 đ,Mercedes Benz,GLC Class,2017.0,38000.0,Tự động,Xăng
489,228.000.000 đ,Chevrolet,Aveo,2018.0,4000.0,Số sàn,Xăng
490,409.000.000 đ,Kia,Soluto,2021.0,5600.0,Tự động,Xăng
491,405.000.000 đ,Toyota,Innova,2016.0,12000.0,Số sàn,Xăng
492,595.000.000 đ,Hyundai,Tucson,2016.0,44000.0,Tự động,Xăng
493,555.000.000 đ,Ford,Ranger,2020.0,42000.0,Tự động,Dầu
494,1.359.000.000 đ,Mercedes Benz,GLC,2018.0,31000.0,Tự động,Xăng
495,57.000.000 đ,Mitsubishi,Jolie,2001.0,123456.0,Số sàn,Xăng
496,605.000.000 đ,Ford,Ranger,2017.0,97000.0,Tự động,Dầu
497,490.000.000 đ,Mazda,3,2018.0,154000.0,Bán tự động,Xăng
498,706.000.000 đ,Toyota,Fortuner,2017.0,68000.0,Số sàn,Dầu
499,665.000.000 đ,Mazda,3,2021.0,1600.0,Tự động,Xăng
500,212.000.000 đ,Kia,Morning,2017.0,78000.0,Số sàn,Xăng
501,285.000.000 đ,Ford,Escape,2010.0,88000.0,Tự động,Xăng
502,545.000.000 đ,Mazda,CX 5,2016.0,65000.0,Tự động,Xăng
504,575.000.000 đ,Mitsubishi,Xpander,2021.0,32221.0,Tự động,Xăng
505,399.000.000 đ,Mazda,3,2016.0,55000.0,Tự động,Xăng
506,530.000.000 đ,Mitsubishi,Triton,2020.0,38000.0,Số sàn,Dầu
507,990.000.000 đ,BMW,X1,2019.0,49000.0,Tự động,Xăng
508,315.000.000 đ,Toyota,Corolla,2008.0,93000.0,Tự động,Xăng
509,4.000.000.000 đ,Audi,Q8,2021.0,12000.0,Tự động,Xăng
510,129.000.000 đ,Mitsubishi,Pajero,2005.0,24152.0,Số sàn,Xăng
511,949.000.000 đ,Toyota,Camry,2019.0,35000.0,Tự động,Xăng
513,790.000.000 đ,Mercedes Benz,C Class,2016.0,60000.0,Tự động,Xăng
514,235.000.000 đ,Mitsubishi,Pajero,2009.0,76000.0,Tự động,Xăng
515,1.085.000.000 đ,Mercedes Benz,C Class,2018.0,40000.0,Tự động,Xăng
516,359.000.000 đ,Kia,Morning,2020.0,41000.0,Tự động,Xăng
517,605.000.000 đ,Honda,CR V,2015.0,80000.0,Tự động,Xăng
518,320.000.000 đ,Hyundai,Grand i10,2018.0,51000.0,Tự động,Xăng
519,350.000.000 đ,Ford,Escape,2012.0,90000.0,Tự động,Xăng
520,695.000.000 đ,Toyota,Hilux,2021.0,30000.0,Tự động,Dầu
521,772.000.000 đ,Mercedes Benz,C Class,2016.0,70000.0,Tự động,Xăng
522,2.289.000.000 đ,Mercedes Benz,E Class,2022.0,1000.0,Tự động,Xăng
523,130.000.000 đ,Ford,Escape,2004.0,12345.0,Tự động,Xăng
524,800.000.000 đ,Mercedes Benz,C Class,2016.0,61000.0,Tự động,Xăng
525,555.000.000 đ,Mitsubishi,Xpander,2020.0,52000.0,Tự động,Xăng
526,465.000.000 đ,Mazda,3,2018.0,600000.0,Tự động,Xăng
527,529.000.000 đ,Ford,Ranger,2016.0,99000.0,Tự động,Dầu
528,815.000.000 đ,Honda,CR V,2019.0,25000.0,Tự động,Xăng
529,788.000.000 đ,Toyota,Fortuner,2019.0,62000.0,Số sàn,Dầu
530,538.000.000 đ,Toyota,Innova,2019.0,61000.0,Số sàn,Xăng
531,889.000.000 đ,Mazda,CX 8,2021.0,50000.0,Tự động,Xăng
532,475.000.000 đ,Mercedes Benz,C Class,2013.0,72000.0,Tự động,Xăng
533,129.000.000 đ,Kia,Morning,2010.0,1234.0,Số sàn,Xăng
534,209.000.000 đ,Chevrolet,Captiva,2008.0,6789.0,Tự động,Xăng
535,225.000.000 đ,Mitsubishi,Grandis,2005.0,140000.0,Tự động,Xăng
536,125.000.000 đ,Toyota,Zace,2005.0,124848.0,Số sàn,Xăng
537,179.000.000 đ,Ford,Ranger,2008.0,100000.0,Số sàn,Dầu
538,330.000.000 đ,Vinfast,Fadil,2021.0,16000.0,Tự động,Xăng
539,795.000.000 đ,LandRover,Range Rover Evoque,2013.0,58000.0,Tự động,Xăng
540,419.000.000 đ,Mazda,2,2022.0,5000.0,Tự động,Xăng
541,690.000.000 đ,Honda,CR V,2017.0,63000.0,Tự động,Xăng
542,545.000.000 đ,Toyota,Innova,2018.0,83000.0,Số sàn,Xăng
543,575.000.000 đ,Toyota,Camry,2015.0,56000.0,Tự động,Xăng
544,360.000.000 đ,Toyota,Vios,2017.0,65000.0,Tự động,Xăng
545,400.000.000 đ,Hyundai,Accent,2021.0,36000.0,Số sàn,Xăng
546,435.000.000 đ,Toyota,Fortuner,2010.0,154676.0,Số sàn,Dầu
547,285.000.000 đ,Nissan,Sunny,2015.0,98764.0,Tự động,Xăng
549,475.000.000 đ,Honda,CR V,2013.0,92335.0,Tự động,Xăng
550,415.000.000 đ,Mitsubishi,Xpander,2019.0,48000.0,Số sàn,Xăng
551,525.000.000 đ,Ford,Ranger,2017.0,100000.0,Tự động,Dầu
552,342.000.000 đ,Toyota,Innova,2015.0,94895.0,Số sàn,Xăng
553,255.000.000 đ,Kia,Morning,2017.0,80000.0,Số sàn,Xăng
554,335.000.000 đ,Vinfast,Fadil,2020.0,39000.0,Tự động,Xăng
555,509.000.000 đ,Ford,Ranger,2019.0,65000.0,Số sàn,Dầu
556,868.000.000 đ,Toyota,Camry,2011.0,39200.0,Tự động,Xăng
557,865.000.000 đ,Honda,CR V,2020.0,25000.0,Tự động,Xăng
558,575.000.000 đ,Toyota,Innova,2019.0,106.0,Số sàn,Xăng
559,335.000.000 đ,Toyota,Vios,2018.0,50.0,Số sàn,Xăng
560,130.000.000 đ,Suzuki,APV,2004.0,150.0,Tự động,Xăng
561,1.199.000.000 đ,Lexus,LS,2009.0,67898.0,Tự động,Xăng
562,488.000.000 đ,Toyota,Innova,2017.0,67000.0,Số sàn,Xăng
563,555.000.000 đ,Mitsubishi,Xpander,2021.0,20000.0,Tự động,Xăng
564,659.000.000 đ,Kia,Seltos,2020.0,11800.0,Tự động,Xăng
565,560.000.000 đ,Kia,Cerato,2020.0,11000.0,Tự động,Xăng
566,325.000.000 đ,Vinfast,Fadil,2020.0,21000.0,Tự động,Xăng
567,238.000.000 đ,Ford,Focus,2011.0,110000.0,Tự động,Xăng
568,620.000.000 đ,Kia,K3,2022.0,12000.0,Tự động,Xăng
569,708.000.000 đ,Honda,CR V,2018.0,70000.0,Tự động,Xăng
570,138.000.000 đ,Hyundai,Getz,2009.0,1000.0,Số sàn,Xăng
572,325.000.000 đ,Hyundai,Avante,2016.0,112000.0,Bán tự động,Xăng
573,465.000.000 đ,Ford,Everest,2014.0,98000.0,Tự động,Dầu
574,505.000.000 đ,Hyundai,Accent,2022.0,6200.0,Tự động,Xăng
575,559.000.000 đ,Hyundai,Kona,2019.0,28000.0,Tự động,Xăng
576,350.000.000 đ,Hyundai,Accent,2019.0,400000.0,Số sàn,Xăng
577,650.000.000 đ,Porsche,Cayenne,2009.0,91000.0,Tự động,Xăng
578,589.000.000 đ,Mitsubishi,Xpander,2022.0,15000.0,Tự động,Xăng
579,685.000.000 đ,Mitsubishi,Outlander,2019.0,28000.0,Tự động,Xăng
580,818.000.000 đ,Toyota,Land Cruiser Prado,2012.0,150000.0,Tự động,Xăng
581,418.000.000 đ,Kia,Morning,2022.0,7000.0,Tự động,Xăng
582,535.000.000 đ,Mazda,3,2019.0,62000.0,Tự động,Xăng
583,400.000.000 đ,Mazda,3,2016.0,55000.0,Tự động,Xăng
584,950.000.000 đ,Kia,Sedona,2020.0,68000.0,Tự động,Dầu
585,555.000.000 đ,Hyundai,Kona,2021.0,13000.0,Tự động,Xăng
586,725.000.000 đ,Hyundai,Tucson,2018.0,64000.0,Tự động,Dầu
587,47.000.000 đ,Suzuki,XL 7,1992.0,5555.0,Số sàn,Xăng
588,98.000.000 đ,Kia,Morning,2012.0,33333.0,Số sàn,Xăng
589,428.000.000 đ,Ford,Focus,2019.0,41000.0,Tự động,Xăng
590,438.000.000 đ,Mitsubishi,Xpander,2019.0,80000.0,Số sàn,Xăng
591,300.000.000 đ,Peugeot,208,2013.0,72000.0,Tự động,Xăng
592,630.000.000 đ,Vinfast,Lux A2.0,2021.0,10000.0,Tự động,Xăng
593,389.000.000 đ,Hyundai,Grand i10,2021.0,40000.0,Tự động,Xăng
594,160.000.000 đ,Toyota,Corolla Altis,2002.0,12345.0,Số sàn,Xăng
595,603.000.000 đ,Ford,Ranger,2020.0,32000.0,Tự động,Dầu
596,198.000.000 đ,Toyota,Zace,2005.0,160000.0,Số sàn,Xăng
597,439.000.000 đ,Hyundai,Accent,2022.0,38000.0,Số sàn,Xăng
598,528.000.000 đ,Kia,Cerato,2016.0,34000.0,Tự động,Xăng
599,455.000.000 đ,Mercedes Benz,C Class,2012.0,80000.0,Tự động,Xăng
600,563.000.000 đ,Toyota,Innova,2017.0,135000.0,Tự động,Xăng
601,545.000.000 đ,Kia,Sedona,2015.0,103000.0,Tự động,Xăng
602,559.000.000 đ,Mitsubishi,Triton,2021.0,1.0,Tự động,Dầu
603,268.000.000 đ,Toyota,Hiace,2011.0,200000.0,Số sàn,Xăng
604,377.000.000 đ,Toyota,Innova,2015.0,92000.0,Số sàn,Xăng
605,760.000.000 đ,Mitsubishi,Pajero Sport,2018.0,81000.0,Tự động,Dầu
606,305.000.000 đ,Vinfast,Fadil,2019.0,50000.0,Tự động,Xăng
607,328.000.000 đ,Kia,Morning,2019.0,30000.0,Tự động,Xăng
608,470.000.000 đ,Nissan,Navara,2019.0,62000.0,Tự động,Dầu
609,408.000.000 đ,Toyota,Vios,2021.0,51000.0,Số sàn,Xăng
610,372.000.000 đ,Toyota,Innova,2016.0,76000.0,Số sàn,Xăng
611,745.000.000 đ,Ford,Ranger,2021.0,30000.0,Tự động,Dầu
612,559.000.000 đ,Toyota,Innova,2017.0,86000.0,Tự động,Xăng
613,325.000.000 đ,Ford,Escape,2011.0,48000.0,Tự động,Xăng
614,335.000.000 đ,Nissan,Navara,2014.0,105.0,Số sàn,Dầu
615,470.000.000 đ,Hyundai,Accent,2021.0,30000.0,Tự động,Xăng
616,285.000.000 đ,Hyundai,Grand i10,2019.0,50.0,Số sàn,Xăng
617,262.000.000 đ,Toyota,Innova,2010.0,86000.0,Số sàn,Xăng
618,675.000.000 đ,Toyota,Hilux,2021.0,23000.0,Tự động,Dầu
619,538.000.000 đ,Hyundai,Kona,2019.0,44000.0,Tự động,Xăng
620,335.000.000 đ,Suzuki,Swift,2016.0,66000.0,Tự động,Xăng
621,115.000.000 đ,Toyota,Zace,2000.0,90000.0,Số sàn,Xăng
622,440.000.000 đ,Hyundai,Grand Starex,2012.0,100000.0,Số sàn,Dầu
623,219.000.000 đ,Toyota,Vios,2015.0,125000.0,Số sàn,Xăng
624,496.000.000 đ,BMW,5 Series,2011.0,76000.0,Tự động,Xăng
625,385.000.000 đ,Ford,EcoSport,2016.0,73000.0,Tự động,Xăng
626,479.000.000 đ,Ford,Ranger,2017.0,80000.0,Tự động,Dầu
627,535.000.000 đ,Hyundai,Santa Fe,2012.0,114000.0,Tự động,Dầu
628,299.000.000 đ,Toyota,Innova,2014.0,81000.0,Số sàn,Xăng
629,766.000.000 đ,Kia,Sorento,2019.0,39000.0,Tự động,Dầu
630,755.000.000 đ,Honda,Civic,2022.0,6900.0,Tự động,Xăng
631,539.000.000 đ,Toyota,Yaris,2019.0,29000.0,Tự động,Xăng
632,215.000.000 đ,Hyundai,Grand i10,2019.0,111111.0,Số sàn,Xăng
633,585.000.000 đ,Toyota,Camry,2015.0,72000.0,Tự động,Xăng
634,979.000.000 đ,Hyundai,Santa Fe,2020.0,74000.0,Tự động,Dầu
636,335.000.000 đ,Mercedes Benz,C Class,2010.0,120000.0,Tự động,Xăng
637,535.000.000 đ,Kia,Rondo,2020.0,37000.0,Tự động,Xăng
638,459.000.000 đ,Mitsubishi,Outlander,2014.0,100000.0,Tự động,Xăng
639,1.250.000.000 đ,Lexus,ES,2015.0,85000.0,Tự động,Xăng
640,208.000.000 đ,Kia,Carens,2011.0,100000.0,Số sàn,Xăng
641,355.000.000 đ,Vinfast,Fadil,2020.0,30000.0,Tự động,Xăng
642,395.000.000 đ,Toyota,Vios,2016.0,80000.0,Tự động,Xăng
644,469.000.000 đ,Suzuki,Swift,2019.0,52000.0,Tự động,Xăng
645,449.000.000 đ,Ford,Ranger,2017.0,81000.0,Số sàn,Dầu
646,278.000.000 đ,Chevrolet,Captiva,2007.0,58000.0,Tự động,Xăng
647,490.000.000 đ,Mitsubishi,Xpander,2019.0,52000.0,Tự động,Xăng
648,1.189.000.000 đ,Lexus,IS,2010.0,61233.0,Tự động,Xăng
649,299.000.000 đ,Mercedes Benz,R Class,2006.0,110000.0,Tự động,Xăng
650,525.000.000 đ,Mitsubishi,Xpander,2020.0,66000.0,Tự động,Xăng
651,759.000.000 đ,Mitsubishi,Outlander,2019.0,42000.0,Tự động,Xăng
652,340.000.000 đ,Honda,CR V,2009.0,900000.0,Tự động,Xăng
653,385.000.000 đ,Honda,City,2016.0,50000.0,Tự động,Xăng
654,1.096.000.000 đ,Toyota,Fortuner,2022.0,18000.0,Tự động,Dầu
655,295.000.000 đ,Mitsubishi,Attrage,2020.0,7000.0,Số sàn,Xăng
656,495.000.000 đ,Kia,Cerato,2018.0,60000.0,Tự động,Xăng
657,438.000.000 đ,Kia,Cerato,2017.0,40000.0,Tự động,Xăng
658,209.000.000 đ,Chevrolet,Spark,2018.0,65000.0,Số sàn,Xăng
659,735.000.000 đ,Toyota,Fortuner,2018.0,114000.0,Số sàn,Dầu
660,248.000.000 đ,Toyota,Innova,2015.0,126000.0,Số sàn,Xăng
661,510.000.000 đ,Ford,Ranger,2019.0,48000.0,Số sàn,Dầu
662,525.000.000 đ,Mitsubishi,Xpander,2020.0,43000.0,Tự động,Xăng
663,465.000.000 đ,Toyota,Fortuner,2013.0,93000.0,Tự động,Xăng
664,419.000.000 đ,Ford,EcoSport,2016.0,50000.0,Tự động,Xăng
665,165.000.000 đ,Kia,Morning,2007.0,120.0,Tự động,Xăng
666,485.000.000 đ,Hyundai,Elantra,2018.0,50000.0,Tự động,Xăng
667,378.000.000 đ,Toyota,Vios,2016.0,84000.0,Tự động,Xăng
668,670.000.000 đ,Hyundai,Grand Starex,2017.0,89000.0,Số sàn,Dầu
669,450.000.000 đ,Toyota,Sienna,2008.0,85000.0,Tự động,Xăng
670,335.000.000 đ,Ssangyong,Rexton,2019.0,60000.0,Tự động,Xăng
671,195.000.000 đ,Toyota,Innova,2006.0,123456.0,Số sàn,Xăng
672,340.000.000 đ,Mazda,BT 50,2016.0,81000.0,Số sàn,Dầu
673,480.000.000 đ,Kia,Cerato,2018.0,56000.0,Tự động,Xăng
674,425.000.000 đ,Toyota,Vios,2020.0,40000.0,Số sàn,Xăng
675,469.000.000 đ,Hyundai,Accent,2021.0,30000.0,Tự động,Xăng
676,785.000.000 đ,Mazda,CX 5,2022.0,11000.0,Tự động,Xăng
677,485.000.000 đ,Toyota,Sienna,2008.0,120000.0,Tự động,Xăng
678,289.000.000 đ,Vinfast,Fadil,2020.0,62000.0,Tự động,Xăng
679,198.000.000 đ,Suzuki,Vitara,2005.0,140000.0,Số sàn,Xăng
680,182.000.000 đ,Toyota,Camry,2004.0,14699.0,Số sàn,Xăng
681,468.000.000 đ,Mazda,3,2018.0,58000.0,Tự động,Xăng
682,398.000.000 đ,Hyundai,Accent,2019.0,97150.0,Tự động,Xăng
683,535.000.000 đ,Mazda,3,2019.0,35000.0,Tự động,Xăng
684,466.000.000 đ,Toyota,Camry,2011.0,98000.0,Tự động,Xăng
685,828.000.000 đ,Honda,CR V,2019.0,59000.0,Tự động,Xăng
686,155.000.000 đ,Kia,Morning,2016.0,130000.0,Số sàn,Xăng
687,488.000.000 đ,Toyota,Innova,2017.0,67000.0,Số sàn,Xăng
688,890.000.000 đ,Ford,Ranger,2022.0,8800.0,Tự động,Dầu
689,285.000.000 đ,Ford,Escape,2010.0,88000.0,Tự động,Xăng
690,840.000.000 đ,Toyota,Corolla Cross,2020.0,35000.0,Tự động,Xăng
691,215.000.000 đ,Nissan,Grand livina,2011.0,120000.0,Số sàn,Xăng
692,329.000.000 đ,Kia,Morning,2019.0,42000.0,Tự động,Xăng
693,525.000.000 đ,Toyota,Innova,2019.0,81000.0,Số sàn,Xăng
694,539.000.000 đ,Hyundai,Elantra,2020.0,6000.0,Tự động,Xăng
695,299.000.000 đ,Toyota,Wigo,2019.0,56000.0,Tự động,Xăng
696,499.000.000 đ,Ford,Ranger,2016.0,113000.0,Tự động,Dầu
